afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	shortpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
en_7	en	rltc	pro	26.0847457627	0.0233918129	0.0006497726	0.0025990903	0.7966101695	0.0338983051	0.3050847458	0.0169491525	0.0338983051	0.3728813559	1.406779661	1.6271186441	0.4152046784	0.9845916795	0.0129954516	0.3389830508	0.7380952381	0.0773809524	0.0654761905	0.2142857143	0	0.3559322034	0.6610169492	0.1525423729	0.0847457627	0.0677966102	0.0169491525	0.0508474576	0.0847457627	0.0855614973	0.0106951872	0.1525423729	1.4406779661	0.3050847458	0.0090968161	0.6137931034	3.5131589952	1.6599149688	0.1228018686	0.196677428	0.0714970529	0.0718272311	0.0595922909	0.0207828894	0.090220608
en_152	en	rltc	pro	25.3	0.0197628458	0	0	1	0.1	0.25	0	0	0.4	2.25	0.85	0.4703557312	0.952	0.0079051383	0.05	0.6229508197	0.131147541	0.0819672131	0.1475409836	0.05	0.3	0.4	0.1	0.2	0	0	0	0	0.0588235294	0	0.2	1.5	0.3	0.0079051383	0.7115384615	3.5888124576	1.531808768	0.040952381	0.207202381	0.1242857143	0.0291666667	0.0254761905	0.0083333333	0.0867857143
en_128	en	rltc	pro	25.85	0.0396518375	0.003868472	0.0058027079	0.875	0.175	0.175	0	0	0.575	1.4	0.95	0.3588007737	0.9763157895	0.0096711799	0.275	0.9784946237	0.0860215054	0.0322580645	0.1505376344	0	0	0.625	0.025	0.2	0.075	0.1	0.05	0.15	0.062992126	0.0157480315	0.375	1.3902439024	0.3414634146	0.0058027079	0.6223776224	3.1378962239	1.6314637561	0.0400696864	0.2518136335	0	0.0373179666	0	0.1082462253	0.0830608416
en_372	en	rltc	pro	24.7446808511	0.0464316423	0	0.0060189166	0.8510638298	0.0638297872	0.3617021277	0.0212765957	0.0212765957	0.3404255319	1.4042553191	0.7872340426	0.4316423044	0.9691119691	0.0223559759	0.6382978723	0.8345864662	0.0902255639	0.030075188	0.0902255639	0	0.1276595745	0.6382978723	0.170212766	0.170212766	0.0638297872	0.1276595745	0.1489361702	0.1489361702	0.0444444444	0.0333333333	0.3617021277	1.5106382979	0.2765957447	0.0060189166	0.5253164557	3.560541046	1.7030409631	0.0698665991	0.2660249916	0.0185748058	0.1187436677	0.0178993583	0.0842198582	0.06091692
en_136	en	rltc	pro	25.4102564103	0.0322906155	0.0040363269	0.0010090817	0.8717948718	0.0256410256	0.2051282051	0	0	0.4358974359	1.358974359	0.8205128205	0.3985872856	0.9634146341	0.0070635721	0.3076923077	0.73	0.14	0.03	0.2	0.0256410256	0.0512820513	0.358974359	0	0.1025641026	0.0512820513	0.0256410256	0.0769230769	0.1538461538	0.0384615385	0.0288461538	0.1282051282	1.375	0.3	0.0070635721	0.6216216216	3.6560320899	1.5699605399	0.0816666667	0.2364583333	0.025625	0.0589583333	0.020625	0.0429166667	0.0902083333
en_331	en	rltc	pro	23.8775510204	0.0461538462	0	0.005982906	0.8571428571	0.1020408163	0.306122449	0	0.0204081633	0.3265306122	1.4897959184	1.5510204082	0.4478632479	0.9721706865	0.0102564103	0.3265306122	0.7552447552	0.1118881119	0.0629370629	0.0699300699	0	0.1836734694	0.5918367347	0.1020408163	0.0816326531	0.0408163265	0.1224489796	0.0612244898	0.2653061224	0.0963855422	0.0301204819	0.2244897959	1.6530612245	0.1428571429	0.0076923077	0.5914634146	3.6340371612	1.5205260104	0.1123995053	0.2507148747	0.0460972701	0.0669744088	0.0460972701	0.0182215743	0.0973613688
en_70	en	rltc	pro	27.5405405405	0.0235525025	0	0.0009813543	1.0540540541	0.0540540541	0.2972972973	0	0	0.4594594595	1.7297297297	1.1351351351	0.4072620216	0.9928229665	0.0088321884	0.1891891892	0.7368421053	0.1473684211	0.0736842105	0.1263157895	0	0.2432432432	0.4864864865	0.0810810811	0.1081081081	0.0810810811	0.0810810811	0.1081081081	0.027027027	0.0287769784	0.0071942446	0.2432432432	1.5526315789	0.3157894737	0.0068694799	0.606741573	3.6171997535	1.6800477593	0.0831953135	0.231569746	0.0425438596	0.029416636	0.0425438596	0.0896929825	0.0537894123
en_42	en	rltc	pro	31.5526315789	0.0241868224	0.0041701418	0.0008340284	0.8684210526	0	0.2894736842	0.0526315789	0	0.5263157895	2.6842105263	1.3421052632	0.4170141785	0.9823182711	0.011676397	0.2105263158	0.6694915254	0.1271186441	0.093220339	0.3305084746	0.0526315789	0.1052631579	0.4473684211	0.0789473684	0.0263157895	0	0.0526315789	0.1052631579	0.1052631579	0.0394736842	0.0263157895	0.1315789474	1.6578947368	0.2631578947	0.0050041701	0.6814159292	3.6425461177	1.5929836232	0.1607142857	0.2100877193	0.0289786967	0.1428258145	0.0208333333	0.0164473684	0.0688596491
en_93	en	rltc	pro	29.0555555556	0.0178457616	0.0012746973	0.0012746973	0.9444444444	0.0555555556	0.2592592593	0	0	0.5925925926	1.6111111111	1.4444444444	0.3913320586	0.9669291339	0.0165710644	0.3333333333	0.9090909091	0.1136363636	0.053030303	0.1439393939	0.037037037	0.1111111111	0.7407407407	0.1111111111	0.2037037037	0.0555555556	0.037037037	0.1296296296	0.0740740741	0.0857142857	0.0047619048	0.2222222222	1.4259259259	0.3518518519	0.0127469726	0.7421383648	3.6365410455	1.678898385	0.0857216343	0.1785714286	0.036133157	0.1295487948	0.0330467372	0.0278292181	0.0916152263
en_459	en	rltc	pro	21.9830508475	0.0647648419	0.00154202	0.00077101	0.7118644068	0.1694915254	0.3559322034	0.0169491525	0.0169491525	0.4745762712	0.8983050847	0.813559322	0.4171164225	0.9730215827	0.0100231303	0.406779661	0.7897727273	0.125	0.0227272727	0.0965909091	0	0.1525423729	0.4237288136	0.0508474576	0.1016949153	0.0677966102	0.1186440678	0.0847457627	0.1186440678	0.0581395349	0.023255814	0.2542372881	1.6779661017	0.2542372881	0.0061680802	0.4237288136	3.3894952579	1.5440932673	0.04354318	0.2397167804	0.0329444567	0.1109839313	0.0272947392	0.0296610169	0.114017903
en_120	en	rltc	pro	21.4343434343	0.0466540999	0.0051837889	0.0023562677	0.7171717172	0.0707070707	0.1414141414	0.0101010101	0	0.7575757576	1.4242424242	0.7272727273	0.4208294062	0.9889258029	0.0127238454	0.4747474747	1.0691489362	0.0957446809	0.0585106383	0.1382978723	0.0101010101	0.1313131313	0.4747474747	0.101010101	0.0808080808	0.0505050505	0.0707070707	0.1616161616	0.1717171717	0.0326409496	0.0237388724	0.3131313131	1.1067961165	0.359223301	0.0117813384	0.5355648536	3.3666295387	1.5642033697	0.0756472492	0.2684466019	0.0373247033	0.0896440129	0.0324703344	0.0388349515	0.0641585761
en_197	en	rltc	pro	22.8863636364	0.0158887786	0.002979146	0	0.8863636364	0.0227272727	0.1363636364	0.0227272727	0.0227272727	0.4318181818	1.8181818182	0.4318181818	0.4687189672	0.9812889813	0.0148957299	0.2727272727	0.7738095238	0.1666666667	0.0238095238	0.3571428571	0.0454545455	0.0681818182	0.5227272727	0.2045454545	0.1363636364	0.0227272727	0.1136363636	0.1590909091	0.1136363636	0.0476190476	0.005952381	0.2045454545	1.1555555556	0.4222222222	0.0079443893	0.7978723404	3.2275762776	1.5477944765	0.0639153439	0.2598412698	0.0287301587	0.0433333333	0.0231746032	0.0933333333	0.0282539683
en_68	en	rltc	pro	16.5333333333	0.0290322581	0.0024193548	0.0024193548	0.28	0.0266666667	0.1066666667	0.0133333333	0	0.4266666667	0.9066666667	0.8666666667	0.4112903226	0.99609375	0.0088709677	0.08	0.904	0.072	0.056	0.072	0	0.1066666667	0.1733333333	0.0666666667	0.0533333333	0	0.1066666667	0.0666666667	0	0.013986014	0.027972028	0.12	0.8	0.4933333333	0.0072580645	0.7012987013	3.0950695188	1.1767755671	0.1066666667	0.2293650794	0.0352380952	0.1204761905	0.0352380952	0.0355555556	0.0544444444
en_178	en	rltc	pro	28.9411764706	0.0101626016	0.0074525745	0.0006775068	0.5098039216	0.0588235294	0.3529411765	0	0	0.5490196078	1.9411764706	0.9803921569	0.4078590786	0.9868852459	0.0067750678	0.2941176471	0.7593984962	0.1428571429	0.0751879699	0.1954887218	0.0588235294	0.2352941176	0.3137254902	0.1176470588	0.0588235294	0.0196078431	0.0980392157	0.0588235294	0.0784313725	0.0449438202	0.0056179775	0.1568627451	1.5192307692	0.1730769231	0.0067750678	0.7518796992	3.6908478458	1.7411244742	0.0792124542	0.3300518926	0.0594703907	0.0652472527	0.0480692918	0.0357905983	0.0990384615
en_43	en	rltc	pro	20.1758241758	0.0441176471	0.0032679739	0.0021786492	0.7032967033	0.1208791209	0.2087912088	0	0.010989011	0.4285714286	1.0769230769	0.3406593407	0.4455337691	0.9703440095	0.0098039216	0.1758241758	0.8597285068	0.149321267	0.0271493213	0.1447963801	0	0.0549450549	0.4285714286	0.0769230769	0.0549450549	0.021978022	0.0659340659	0.1208791209	0.1098901099	0.0346153846	0.0230769231	0.2637362637	1.2234042553	0.3191489362	0.0163398693	0.5855513308	3.427506257	1.4012651708	0.0765957447	0.1895516717	0.008168693	0.121656535	0.008168693	0.0749113475	0.0583586626
en_386	en	rltc	pro	23.2105263158	0.0710506425	0.0015117158	0.0090702948	0.9473684211	0.1052631579	0.1929824561	0	0	0.8070175439	0.8771929825	0.6842105263	0.3801965231	0.971042471	0.0105820106	0.2280701754	0.9675324675	0.1233766234	0.0194805195	0.0584415584	0	0.1929824561	0.6140350877	0.0701754386	0.1052631579	0.0701754386	0.0701754386	0.1754385965	0.1754385965	0.0387096774	0.0193548387	0.2807017544	1.6666666667	0.2280701754	0.0060468632	0.3891891892	3.3858339908	1.5504923961	0.0499025341	0.254506215	0.0621832359	0.1196545657	0.0329434698	0.0462962963	0.0671755145
en_13	en	rltc	pro	19.9594594595	0.048070413	0.0027081923	0.0033852404	0.6621621622	0.0810810811	0.3108108108	0.0135135135	0	0.3513513514	1.1486486486	1.1486486486	0.4536222072	0.9724238026	0.0115098172	0.2162162162	0.7578947368	0.0894736842	0.0526315789	0.0947368421	0.027027027	0.0135135135	0.4324324324	0.0135135135	0.0405405405	0.027027027	0.0135135135	0.0675675676	0.1081081081	0.0944444444	0.0277777778	0.2297297297	1.3513513514	0.3243243243	0.0060934326	0.5619469027	3.3209100775	1.408172027	0.0947232947	0.176962677	0.0118243243	0.0791666667	0.0084459459	0.0101351351	0.0778153153
en_515	en	rltc	pro	26.5636363636	0.0184804928	0	0.0020533881	0.8727272727	0.0727272727	0.2727272727	0	0	0.2909090909	1.4545454545	1.1454545455	0.4099931554	0.9724025974	0.0082135524	0.2363636364	0.7191780822	0.1232876712	0.0547945205	0.0684931507	0.0727272727	0.1818181818	0.4363636364	0.0909090909	0.2	0.0363636364	0.2727272727	0	0.1454545455	0.0197368421	0.0592105263	0.2181818182	1.3928571429	0.3035714286	0.0047912389	0.725	3.494969157	1.6439318604	0.1357142857	0.2156179138	0.0841978458	0.0766865079	0.060218254	0.0055272109	0.0616780045
en_129	en	rltc	pro	22.1935483871	0.074127907	0.0036337209	0.0029069767	0.6612903226	0.1290322581	0.3064516129	0	0	0.435483871	1.1129032258	1.7258064516	0.3771802326	0.9737335835	0.0152616279	0.3225806452	0.8914285714	0.0685714286	0.0457142857	0.0514285714	0.0322580645	0.0483870968	0.3225806452	0.0161290323	0.0161290323	0	0.0806451613	0.1451612903	0.1290322581	0.0639534884	0.0058139535	0.2096774194	1.4838709677	0.3225806452	0.0123546512	0.345177665	3.3596105169	1.4485635648	0.0614247312	0.3561507937	0.0150985663	0.1481694828	0.0150985663	0.023297491	0.0856758833
en_118	en	rltc	pro	22.2857142857	0.0085470085	0.0021367521	0	0.7142857143	0.0952380952	0.2857142857	0	0	0.1904761905	1.1904761905	1.0952380952	0.4337606838	0.9806763285	0.0128205128	0.0476190476	0.75	0.0833333333	0.1041666667	0.1041666667	0	0	0.2380952381	0	0.0952380952	0.0476190476	0.0476190476	0	0.0476190476	0.1395348837	0.0930232558	0.0476190476	1	0.3333333333	0.014957265	0.7843137255	3.6701655575	1.4689805751	0.1111111111	0.2714285714	0	0.1404761905	0	0.0714285714	0.0333333333
en_495	en	rltc	pro	23.2333333333	0.0423242468	0.0014347202	0.0071736011	0.5333333333	0.1666666667	0.15	0	0	0.2166666667	0.9666666667	1.1166666667	0.4239598278	0.9800995025	0.0043041607	0.5166666667	0.813253012	0.0662650602	0.0481927711	0.1144578313	0	0.2166666667	0.5166666667	0.15	0.0833333333	0.0333333333	0.1833333333	0.0666666667	0.05	0.0297619048	0.0238095238	0.1833333333	1.2833333333	0.3	0.025107604	0.6	3.5078784039	1.5483667562	0.0990740741	0.2265740741	0.0662037037	0.1362962963	0.064537037	0.0505555556	0.0201851852
en_179	en	rltc	pro	21.88	0.0170627666	0.0024375381	0.0030469226	0.9733333333	0.0533333333	0.2	0.04	0	0.48	1.92	1.16	0.4485070079	0.9800266312	0.0103595369	0.2266666667	0.8794326241	0.0780141844	0.0425531915	0.3829787234	0.0266666667	0.24	0.3066666667	0.0533333333	0.08	0.04	0.0533333333	0.0666666667	0.1333333333	0.0520446097	0.0408921933	0.2933333333	0.961038961	0.3896103896	0.0097501523	0.7179487179	3.444922151	1.4924755261	0.0752319109	0.1754792826	0.0717996289	0.0253246753	0.0501546073	0.0324675325	0.0531539889
en_77	en	rltc	pro	19.1428571429	0.0279850746	0	0	0.75	0	0.1071428571	0.0357142857	0	0.4285714286	1.2142857143	0.4642857143	0.4141791045	1	0.0093283582	0.2857142857	0.75	0.1607142857	0.0535714286	0.1785714286	0	0	0.3571428571	0.0714285714	0.0714285714	0	0	0.0714285714	0.1428571429	0.0294117647	0	0.25	0.9	0.4333333333	0.0055970149	0.7	3.3007884837	1.5392818495	0.1188888889	0.1455555556	0	0.0777777778	0	0.0233333333	0.0772222222
en_73	en	rltc	pro	27.9298245614	0.0263819095	0.0018844221	0	0.6206896552	0.0517241379	0.3620689655	0.0172413793	0	0.3793103448	1.9137931034	1.2413793103	0.375	0.9802955665	0.0094221106	0.1896551724	0.7658227848	0.1075949367	0.0506329114	0.164556962	0.0517241379	0.1034482759	0.5689655172	0.0517241379	0.0689655172	0.0517241379	0.224137931	0.0689655172	0.1206896552	0.0436893204	0.0194174757	0.1551724138	1.4666666667	0.2833333333	0.0037688442	0.6703296703	3.5979067804	1.587903651	0.1090085378	0.2235143098	0.0383531746	0.1192532468	0.032797619	0.0147420635	0.0628637566
en_362	en	rltc	pro	22.6818181818	0.0200400802	0	0.004008016	0.6818181818	0	0.2727272727	0	0	0.2727272727	0.7272727273	1.4545454545	0.4128256513	0.9951690821	0.006012024	0.1363636364	0.7454545455	0.0909090909	0.0181818182	0.1454545455	0.0454545455	0.4090909091	0.1818181818	0.1818181818	0.1363636364	0	0.1818181818	0.0454545455	0.1818181818	0	0	0.1363636364	1.1818181818	0.2727272727	0.006012024	0.7111111111	3.4418674465	1.4210302974	0.0454545455	0.1363636364	0.2113636364	0.0431818182	0.1356060606	0.0378787879	0.1060606061
en_80	en	rltc	pro	25.6086956522	0.0186757216	0.0067911715	0.0016977929	0.5652173913	0	0.3913043478	0	0	0.1304347826	0.8695652174	2.9130434783	0.4261460102	0.9920948617	0.0016977929	0.1739130435	0.6962025316	0.0632911392	0.0632911392	0.1392405063	0.0869565217	0.5217391304	0.6086956522	0.0869565217	0.0869565217	0.0434782609	0.1304347826	0	0.0869565217	0	0	0.2608695652	1.5833333333	0.3333333333	0.0169779287	0.7671232877	4.0006325191	1.3949407364	0.1208829365	0.2109126984	0.1080853175	0.1387400794	0.0955853175	0.0052083333	0.0444444444
en_457	en	rltc	pro	19.640625	0.0533015115	0	0.0063643596	0.5	0.140625	0.234375	0	0.015625	0.328125	0.8125	0.421875	0.4335719968	0.9873188406	0.0039777247	0.234375	0.7243243243	0.1405405405	0.0324324324	0.1081081081	0	0.09375	0.640625	0.03125	0.046875	0.0625	0.0625	0	0.078125	0.0588235294	0.025210084	0.234375	1.609375	0.234375	0.0079554495	0.5824742268	3.5474134332	1.2661845118	0.0776227679	0.1867931548	0.026171875	0.1425223214	0.0115885417	0.03046875	0.089750744
en_134	en	rltc	pro	29.21875	0.0299465241	0.0010695187	0.0010695187	1.46875	0.0625	0.4375	0	0	0.34375	1.84375	0.75	0.3871657754	0.9810298103	0.0106951872	0.3125	0.6526315789	0.1684210526	0.0421052632	0.1263157895	0	0.15625	0.5	0.125	0.03125	0.0625	0.125	0.03125	0.15625	0.0434782609	0.0434782609	0.15625	1.5588235294	0.3235294118	0.0117647059	0.5392156863	3.7013658247	1.7593122215	0.0912464986	0.3365546218	0.0279411765	0.0284313725	0.0181372549	0.0156862745	0.062289916
en_227	en	rltc	pro	23.05	0.0209689082	0.0028922632	0.0028922632	0.5166666667	0.0666666667	0.1166666667	0	0	0.3166666667	1.4333333333	0.9833333333	0.4070860448	0.982547993	0.0050614606	0.1166666667	0.6666666667	0.1627906977	0.0852713178	0.1550387597	0	0.0666666667	0.1833333333	0.0666666667	0.05	0.05	0.0833333333	0	0.0666666667	0.0316455696	0.0189873418	0.0333333333	1.1475409836	0.2950819672	0.007230658	0.7218045113	3.4052376837	1.4921167155	0.1199453552	0.1213114754	0.0355191257	0.0598360656	0.0355191257	0.0415300546	0.1213114754
en_432	en	rltc	pro	21.7619047619	0.0656455142	0.0076586433	0.0021881838	0.6428571429	0.2142857143	0.0238095238	0	0	0.5476190476	0.7380952381	0.4047619048	0.4288840263	0.9679012346	0.0131291028	0.2857142857	0.712	0.208	0.008	0.088	0	0.0476190476	0.5952380952	0.0714285714	0.0714285714	0.0238095238	0.0952380952	0.0952380952	0.0714285714	0.034965035	0	0.380952381	2.0714285714	0.1904761905	0.0120350109	0.4833333333	3.224905433	1.4059169943	0.0995001031	0.1646851165	0.0121315193	0.0562177901	0.0121315193	0.0474206349	0.0759070295
en_359	en	rltc	pro	23.3148148148	0.0643367752	0	0.0087370929	0.6296296296	0.1666666667	0.2592592593	0	0	0.537037037	1.1481481481	0.5555555556	0.4217633042	0.979704797	0.0039714059	0.3703703704	0.7219251337	0.1443850267	0.0481283422	0.0909090909	0.037037037	0.1666666667	0.5740740741	0.037037037	0.1296296296	0	0.0740740741	0.0185185185	0.1666666667	0.0588235294	0.0130718954	0.2222222222	2.1296296296	0.1851851852	0.0063542494	0.4761904762	3.4619541991	1.4279132874	0.0559022767	0.1935746352	0.0321228155	0.11252405	0.0263908931	0.0598344557	0.1134058842
en_142	en	rltc	pro	24.2195121951	0.0463242699	0.0010070493	0.0020140987	0.756097561	0	0.4146341463	0	0.0243902439	0.2195121951	1.512195122	1.2195121951	0.4279959718	0.9593679458	0.0110775428	0.4390243902	0.7076923077	0.1230769231	0.0230769231	0.1461538462	0.0243902439	0.243902439	0.512195122	0.0731707317	0.1707317073	0.0975609756	0.0243902439	0.0243902439	0.1951219512	0.062992126	0.0157480315	0.243902439	1.4888888889	0.2888888889	0.0070493454	0.5915492958	3.5105447459	1.5251282923	0.0540740741	0.2129389129	0.0360253327	0.0261375661	0.0291117524	0.0190668591	0.0755555556
en_349	en	rltc	pro	25.023255814	0.0473977695	0	0.0037174721	0.6976744186	0.1627906977	0.4418604651	0	0	0.7674418605	1.4418604651	1.2790697674	0.4526022305	0.9605522682	0.0111524164	0.3023255814	0.8226950355	0.1489361702	0.0354609929	0.219858156	0	0.1162790698	0.6976744186	0.023255814	0.1162790698	0.0930232558	0.0465116279	0.1395348837	0.1162790698	0.0642857143	0.0214285714	0.2325581395	2.1590909091	0.1590909091	0.0092936803	0.5263157895	3.6078303607	1.4510787414	0.0625541126	0.1331463991	0.0199232586	0.0797356684	0.012347501	0.0299701561	0.1890971402
en_45	en	rltc	pro	22.0576923077	0.0235396687	0.0017436792	0.0008718396	0.3653846154	0.0576923077	0.0576923077	0	0	0.3653846154	1.3076923077	1.3269230769	0.4367916303	0.9881656805	0.0043591979	0.1153846154	0.7867647059	0.1323529412	0.0367647059	0.1323529412	0	0.1730769231	0.4615384615	0	0.1153846154	0.0192307692	0.0961538462	0.0192307692	0.0384615385	0.0420168067	0.0084033613	0.0576923077	1.1346153846	0.3846153846	0.0139494333	0.7972027972	3.5314587808	1.5161904334	0.0854624542	0.2001769064	0.028030303	0.2144085082	0.0344405594	0.0423076923	0.0672785548
en_550	en	rltc	pro	22.5454545455	0.0451612903	0.0129032258	0.0016129032	0.5636363636	0.0545454545	0.1636363636	0	0	0.2909090909	1.2909090909	0.6181818182	0.4411290323	0.969858156	0.0064516129	0.1272727273	0.7094594595	0.1418918919	0.0472972973	0.1554054054	0	0.1636363636	0.3090909091	0.0545454545	0.1272727273	0.0181818182	0.0545454545	0.0363636364	0.1090909091	0.076433121	0.0063694268	0.2181818182	1.3090909091	0.3454545455	0.0080645161	0.60625	3.2685421883	1.3801064595	0.0581818182	0.2027705628	0.0598701299	0.1454401154	0.0371428571	0.0363636364	0.1118903319
en_371	en	rltc	pro	20.2786885246	0.0323362975	0	0.0016168149	0.6885245902	0.131147541	0.1639344262	0	0.0163934426	0.3770491803	1.1147540984	0.737704918	0.41956346	0.9848197343	0.0072756669	0.1967213115	0.8412698413	0.119047619	0.0793650794	0.1428571429	0	0.0163934426	0.1803278689	0.0327868852	0.0655737705	0.0163934426	0.131147541	0.0655737705	0.0163934426	0.0134228188	0.0201342282	0.131147541	1.0163934426	0.3770491803	0.0113177041	0.6428571429	3.3429767409	1.4363525336	0.0797814208	0.2338797814	0.0040983607	0.0584699454	0.0040983607	0.0696721311	0.0896174863
en_160	en	rltc	pro	24.5555555556	0.0237556561	0.0045248869	0	0.6388888889	0.0555555556	0.1944444444	0.0555555556	0	0.3333333333	1.1388888889	1.1666666667	0.4242081448	0.9791122715	0.0067873303	0.5833333333	0.7368421053	0.1368421053	0.0842105263	0.1263157895	0.0277777778	0.3888888889	0.6666666667	0.1111111111	0.0833333333	0	0.0555555556	0	0.1666666667	0.0549450549	0	0.5277777778	1.4594594595	0.2702702703	0.0113122172	0.7575757576	3.5965131782	1.5930657683	0.1062097812	0.2256971257	0.0814886315	0.1039360789	0.0848670099	0.0259009009	0.0453453453
en_99	en	rltc	pro	21.1304347826	0.0130315501	0.0020576132	0.0013717421	0.5652173913	0.0869565217	0.3043478261	0	0	0.3188405797	1.5362318841	0.7101449275	0.4938271605	0.9769335142	0.0157750343	0.2173913043	0.8163265306	0.1156462585	0.0816326531	0.1904761905	0.0144927536	0.0434782609	0.4492753623	0.1739130435	0.0869565217	0.1304347826	0.115942029	0.0434782609	0.1304347826	0.0552995392	0.0506912442	0.1304347826	1.1884057971	0.3768115942	0.0109739369	0.7528735632	3.3667612024	1.4207532528	0.0961352657	0.3470669427	0.0125603865	0.0453071084	0.0125603865	0.0338164251	0.0253623188
en_548	en	rltc	pro	23.26	0.0498710232	0.0025795357	0.0060189166	0.52	0.06	0.34	0	0	0.5	1.44	0.54	0.4118658641	0.9676767677	0.0085984523	0.62	0.8601398601	0.1258741259	0.020979021	0.0909090909	0	0.1	0.52	0.1	0.1	0.04	0.02	0.16	0.14	0.0487804878	0.0243902439	0.34	1.3725490196	0.3921568627	0.0146173689	0.5120481928	3.5781173414	1.5835840301	0.0498832866	0.3227824463	0.0137254902	0.1433940243	0.0117647059	0.0240429505	0.0494164332
en_531	en	rltc	pro	22.8533333333	0.0227537923	0.0011668611	0.004084014	0.5466666667	0.08	0.3066666667	0.0533333333	0.0533333333	0.3733333333	1.5866666667	1	0.4212368728	0.9849931787	0.004084014	0.44	0.7755102041	0.1479591837	0.0357142857	0.0765306122	0	0.1466666667	0.4666666667	0.16	0.1733333333	0.0533333333	0.0266666667	0.0266666667	0.08	0.0558375635	0.0253807107	0.1466666667	1.3552631579	0.3157894737	0.0099183197	0.6803652968	3.5143727058	1.5068468158	0.1231672932	0.3151785714	0.0448464912	0.0692042607	0.0448464912	0.0026315789	0.0405075188
en_193	en	rltc	pro	27.4444444444	0.0105263158	0.0113360324	0	1.2888888889	0.0222222222	0.0888888889	0	0	0.1111111111	1.9555555556	0.9111111111	0.4072874494	0.9901574803	0.0072874494	0.1333333333	0.593220339	0.1440677966	0.0423728814	0.0847457627	0.0222222222	0.1333333333	0.2666666667	0.0888888889	0.1111111111	0.0222222222	0.1555555556	0	0.0888888889	0.0236220472	0	0.0666666667	1.1333333333	0.2888888889	0.0016194332	0.8411214953	3.5971580493	1.562514354	0.0713227513	0.2726118326	0.0448244348	0.0967291967	0.0416498316	0.06	0.0891197691
en_215	en	rltc	pro	26.8153846154	0.0430292599	0.0011474469	0.0045897877	0.9692307692	0.0615384615	0.3538461538	0	0	0.5692307692	1.2923076923	1.1230769231	0.4222604705	0.9608355091	0.0080321285	0.3538461538	0.8428571429	0.1	0.0523809524	0.1095238095	0.0153846154	0.3076923077	0.6461538462	0.1076923077	0.0615384615	0.0923076923	0.0615384615	0.0769230769	0.2153846154	0.0761904762	0.0142857143	0.3384615385	1.8181818182	0.2575757576	0.0103270224	0.5550660793	3.6876291254	1.6794456612	0.0815481656	0.2340072806	0.0545334295	0.0953834886	0.0397186147	0.0665289256	0.077327933
en_334	en	rltc	pro	30.9259259259	0.0371257485	0.0011976048	0.0011976048	0.8148148148	0.2592592593	0.4444444444	0	0.037037037	0.8148148148	1.7777777778	1.4444444444	0.451497006	0.9766839378	0.0155688623	0.3333333333	0.7843137255	0.1078431373	0.0294117647	0.137254902	0	0.037037037	1.3703703704	0.2592592593	0.1481481481	0.037037037	0.2222222222	0.2592592593	0.2222222222	0.0483870968	0.0403225806	0.3703703704	2.3571428571	0.1785714286	0.0095808383	0.5740740741	3.8415217542	1.6927022296	0.0579365079	0.0738095238	0.005952381	0.1568310658	0.005952381	0.1117063492	0.0618480726
en_376	en	rltc	pro	21.9607843137	0.0419642857	0.0044642857	0.0116071429	0.7058823529	0.0784313725	0.1176470588	0	0	0.3921568627	1.1176470588	1.3333333333	0.4044642857	0.9847826087	0.0098214286	0.2156862745	0.7692307692	0.1794871795	0.0341880342	0.0854700855	0.0392156863	0.2352941176	0.3529411765	0.0784313725	0.1764705882	0.0784313725	0.137254902	0.1176470588	0.0784313725	0.0503597122	0.0215827338	0.1176470588	1.2884615385	0.2692307692	0.0125	0.4830508475	3.3103567086	1.5739902789	0.097481685	0.1468864469	0.0754120879	0.0311355311	0.0722069597	0.0386904762	0.0795787546
en_323	en	rltc	pro	20.1764705882	0.0626822157	0	0.0043731778	0.4705882353	0.3529411765	0.1176470588	0	0	0.5588235294	0.6764705882	1.8823529412	0.3790087464	0.977443609	0.0131195335	0.0294117647	0.908045977	0.2183908046	0.0114942529	0.1379310345	0	0.0588235294	0.1764705882	0.0882352941	0.1470588235	0	0.0588235294	0	0.0294117647	0.024691358	0.012345679	0.2058823529	1.3235294118	0.2941176471	0.0058309038	0.5405405405	3.1773480528	1.4261794257	0.0635369532	0.0931318681	0.0164565826	0.1616461969	0.0115546218	0.0294117647	0.0737556561
en_252	en	rltc	pro	16.9661016949	0.038961039	0	0	0.5423728814	0.0338983051	0.1186440678	0	0	0.3898305085	1.2372881356	0.5762711864	0.4565434565	0.9870410367	0.010989011	0.186440678	0.8316831683	0.099009901	0.0396039604	0.1287128713	0.0169491525	0.1016949153	0.186440678	0.0508474576	0.1186440678	0	0.0508474576	0.0338983051	0.1016949153	0.0597014925	0.0223880597	0.1186440678	0.7627118644	0.5762711864	0.007992008	0.6097560976	3.0873631724	1.2957714747	0.0677966102	0.1257062147	0.0494350282	0.0621468927	0.0494350282	0.0508474576	0.0381355932
